Lng,Lat,City,Address
-74.33625,40.54424, USA-Edison, Englewood 17 E. Palisades Avenue Englewood
-71.42274,42.29926, USA-Framingham, Hingham 184 Lincoln Street Hingham
-122.69146,45.51774, USA-Portland, One World Trade Center 910 SW 2nd Ave Portland
-122.00429,47.56419, USA-Issaquah, East Lake Samm.Cntr 6170 East Lake Sammamish Pkwy SE Issaquah
-78.95906,35.9611, USA-Durham, Farm Fresh-Elizabeth City #469 691 S Hughes Blvd Elizabeth City
-80.30664,36.05959, USA-Winston-Salem, Bismarck-Kirkwood Mall 868 Kirkwood Mall Bismarck
-112.03091,33.65401, USA-Phoenix, Albertsons-Phoenix #985 18411 N Cave Creek Rd Phoenix
-122.74145,38.40756, USA-Santa Rosa, Stony Point & Yuba-Santa Rosa 2780 Stony Point Road Santa Rosa
-113.99328,46.8733, USA-Missoula, Kroger-Apex #357 940 US Hwy 64 Apex
-122.19701,47.41721, USA-Kent, Safeway-Kent #459 20830 108th Ave SE Kent
-92.50129,44.06315, USA-Rochester, Rosemount-CR 42 & Hwy 3 14903 South Robert Trail Rosemount
-122.68863,47.65047, USA-Silverdale, Silverdale 10516 Silverdale Way N.W. Silverdale
-157.85844,21.3067, USA-Honolulu, HNL Honolulu Airport 300 Rogers Blvd Honolulu
-118.33894,34.06212, USA-Los Angeles, Wilshire & Highland 5020 Wilshire Blvd. Los Angeles
-116.99886,32.64471, USA-Chula Vista, Bonita Point Plaza 1467 East 'H' Street Chula Vista
-123.9155,46.0826, USA-Warrenton, Albertsons-West Linn #506 1855 Blankenship Rd West Linn
-96.77045,33.07168, USA-Plano, Park & Tollway 2108 Dallas Pkwy Plano
-119.22444,34.26361, USA-Ventura, Ventura 4960 Telephone Rd Ventura
-80.33065,25.9132, USA-Miami Lakes, 8012 NW 154th St 8012 NW 154th St Miami Lakes
-121.51385,38.63673, USA-Sacramento, Truxel & Natomas-Sacramento 2121 Natomas Crossing Drive Sacramento
-86.21644,41.69994, USA-South Bend, 25th & Wabash 2500 Wabash Avenue Terre Haute
-77.05774,38.93422, USA-Washington, Cleveland Park 3420 Connecticut Ave. N.W. Washington
-118.32706,34.1564, USA-Burbank, Sodexho @ Disney Burbank Video / Co 500 South Buena Vista Street Burbank
-80.14028,26.1187, USA-Ft.Lauderdale, 350 Las Olas 350 Las Olas Center Ft.Lauderdale
-87.62765,41.7363, USA-Chicago, Lawndale-Roosevelt & Homan (UCO) 3350 W. Roosevelt Rd. Chicago
-97.88869,26.1588, USA-Mercedes, Mesquite 1645 Town East Blvd Mesquite
-119.15911,46.21216, USA-Kennewick, Albertsons-Kent #474 20600 108th Ave. SE Kent
-77.04365,38.90024, USA-Washington, 20th & Penn 1919 Pennsylvania Avenue NW Washington
-73.8921,41.5304, USA-Fishkill, Ransley Square 11 Merrit Boulevard (Route 9) Fishkill
-85.65997,38.25332, USA-Louisville, Hurstbourne & Shelbyville 101 No Hurstbourne Ln Louisville
-122.15571,37.72283, USA-San Leandro, Safeway-San Leandro #994 1499 Washington Ave San Leandro
-122.35698,47.63763, USA-Seattle, Richmond Beach 606 NW Richmond Beach Road Seattle
-121.93628,37.34598, USA-Santa Clara, Safeway-Santa Clara #763 2605 The Alameda Santa Clara
-116.29626,33.76029, USA-Palm Desert, Palm Desert 78385 Varner Road Palm Desert
-77.2079,39.01741, USA-Potomac, Prince Frederick 721 N. Prince Frederick Blvd. Prince Frederick
-122.6546,45.5351, USA-Portland, Safeway-Portland #1223 11919 N Jantzen Ave Portland
-85.87113,38.9581, USA-Seymour, Target Scottsdale T-1902 1400 E Ireland Road South Bend
-121.76943,38.56219, USA-Davis, Hwy 113 & Covell-Davis 2038 Lyndell Terrace Davis
-120.86839,37.0568, USA-Los Banos, Hwy 152 & Hwy 165-Los Banos 1380 Pacheco Blvd. Los Banos
-110.94403,32.23219, USA-Tucson, University of Arizona 802-804 E. University Blvd. Tucson
-118.33635,34.15246, USA-Burbank, Warner Bros Studio Plaza Lobby 3400 Riverside Drive Burbank
-97.61522,30.53171, USA-Round Rock, Louis Henna & Greenlawn 603-B Louis Henna Blvd Round Rock
-88.14582,42.02457, USA-Schaumburg, Woodfield Shopping Center Kiosk 5 Woodfield Mall Schaumburg
-87.88995,41.7687, USA-Countryside, Crystal Lake Downtown 40 North Williams Street Crystal Lake
-118.34413,34.09066, USA-Los Angeles, West Hollyw 7100 Santa Monica Blvd Los Angeles
-73.9892,40.7581, USA-New York, 40th & Lexington (360 Lex) 360 Lexington Avenue New York
-119.0546,35.31793, USA-Bakersfield, Bakersfield 4701 White Lane Bakersfield
-77.1213,38.9332, USA-McLean, Chesterbrook 6214 Old Dominion Center McLean
-87.63386,41.87812, USA-Chicago, 1900 W. Montrose 1900 W. Montrose Avenue Chicago
-82.78712,39.98567, USA-Reynoldsburg, Richmond Town Square 691 Richmond Road Richmond Heights
-93.3591,45.20858, USA-Coon Rapids, Main St & Hwy 10 2740 Main St. Northwest Coon Rapids
-122.32423,37.56285, USA-San Mateo, San Mateo 54 East Fourth Avenue San Mateo
-92.40416,34.74811, USA-Little Rock, Chenal & Financial Center 11401 Financial Centre Parkway
-76.72256,39.15482, USA-Hanover, Shoppes at Metro (UCO) 3601 East-West Highway Hyattsville
-95.44755,29.74174, USA-Houston, Houston Center 1200 McKinney Houston
-75.07115,40.17107, USA-Huntingdon Valley, Indiana Commons 2125 Oakland Ave Indiana
-119.29667,36.33456, USA-Visalia, Visalia 5013 W. Goshen Visalia
-121.2231,38.79099, USA-Rocklin, Highway 80 & Rocklin Road-Rocklin 4819 Granite Dr Rocklin
-121.98769,47.20074, USA-Enumclaw, Safeway-Everett #517 7601 Evergreen Everett
-121.27182,38.72551, USA-Roseville, Safeway-Roseville #1899 989 Sunrise Avenue Roseville
-76.49404,37.10507, USA-Newport News, Farm Fresh-Norfolk # 212 230 Little Creek Road Norfolk
-118.34635,46.05088, USA-Walla Walla, Safeway-Washougal #1687 3307 Evergreen Way Washougal
-121.28683,38.5937, USA-Rancho Cordova, Hwy 50 @ Zinfandel 10820 Olson Drive Rancho Cordova
-121.43471,37.72573, USA-Tracy, Albertsons-Tracy #7295 872 S Tracy Blvd Tracy
-157.92909,21.34196, USA-Honolulu, Moanalua Shopping Center 930 Valkenburgh Street Honolulu
-117.87297,33.61402, USA-Newport Beach, Fashion Island 401 Newport Center Dr Newport Beach
-78.6969,43.03229, USA-East Amherst, East Hampton Village 39 Main Street East Hampton
-81.73931,30.19267, USA-Jacksonville, Blanding Blvd. & I-295 8635 Blanding Blvd Jacksonville
-83.01266,40.01957, USA-Columbus, Kroger-Columbus #942 1375 Chambers Rd Columbus
-87.62783,41.88347, USA-Chicago, McCormick Con Ctr-North Food Ct 2301 S Lake Shore Dr Chicago
-81.43054,28.49133, USA-Orlando, The Mall at Millenia 4200 Conroy Rd. Orlando
-118.9497,35.3977, USA-Bakersfield, Bakersfield 2701 Oswell Street Bakersfield
-97.42088,32.66204, USA-Fort Worth, Amer. Airlines Flght Academy Lobby 4601 Highway 360 Fort Worth
-99.75829,32.401, USA-Abilene, Midway & Beltline 15099 Midway Road Addison
-80.29459,25.8667, USA-Hialeah, 8th Ave & 49th St 583 West 49th Street Hialeah
-81.37981,30.18778, USA-Ponte Vedra, SR A1A & Palm Valley 2 Fairfield Boulevard Ponte Vedra
-96.47164,32.89075, USA-Rockwall, Target-Richmond/Rosenberg T-2205 23912 Commercial Dr Rosenberg
-117.86743,33.78035, USA-Orange, Main & Town and Country 691 S. Main Street Orange
-85.71197,42.94621, USA-Grand Rapids, Kentwood
-82.86523,40.05268, USA-Gahanna, Garfield Heights 9791 Vista Way Garfield Heights
-96.82025,33.07789, USA-Plano, Parker & Tollway 5960 West Parker Road Plano
-77.41731,42.99969, USA-Victor, Palisades Center 1000 Palisades Center Drive West Nyack
-121.90367,37.68876, USA-Pleasanton, Pleasanton (The Crossroads) 4555 Hopyard Road Pleasanton
-72.3768,41.2968, USA-Old Saybrook, Main Street 15 Main St Old Saybrook
-123.20666,39.14441, USA-Ukiah, Safeway-Ukiah #1583 653 S State St Ukiah
-115.17279,36.10188, USA-Las Vegas, Red Rock Station-Food Court 10973 W. Charleston Boulevard Las Vegas
-73.98315,40.7629, USA-Manhattan, 2 Broadway 2 Broadway Manhattan
-77.08673,38.96271, USA-Chevy Chase, Giant-Clarksville #348 6050 Daybreak Cir Clarksville
-73.41237,40.82228, USA-Huntington Station, Target-Irondequoit T-2211 50 Medley Centre Pkwy Irondequoit
-75.99905,42.09662, USA-Vestal, NY Thruway Seneca Travel Plaza 7029 Aldridge Rd Victor
-77.4425,38.8257, USA-Chantilly, Charlottesville Fashion Square 1600 East Rio Road Charlottesville
-117.61105,34.02715, USA-Ontario, Ontario 2570 S. Vineyard Avenue Ontario
-78.69718,42.87958, USA-Depew, Stop & Shop-Dix Hills #516 Dix Hills
-84.75682,33.39653, USA-Newnan, Hwy 34 @ I-85 733 Bullsboro Road Newnan
-79.82576,32.83397, USA-Mt Pleasant, Kroger-Myrtle Beach #26 3735 Renee Drive Myrtle Beach
-76.83103,39.27724, USA-Ellicott City, Safeway-Fort Washington #1882 952 E Swan Creek Rd Fort Washington
-121.84088,39.72941, USA-Chico, Chico-246 Broadway Street 246 Broadway Chico
-115.15939,36.21773, USA-North Las Vegas, North Las Vegas 1380 W. Cheyenne North Las Vegas
-97.13159,32.75036, USA-Arlington, Collins & Green Oaks (Arlington) 2733 N. Collins Arlington
-84.431,39.3229, USA-West Chester, Kroger-Westerville #965 5991 Sunbury Rd Westerville
-73.99209,40.74912, USA-New York, 1185 6th 1185 Sixth Avenue New York
-117.07724,32.63436, USA-Chula Vista, Chula Vista 303-7  H Street Chula Vista
-87.863,41.99258, USA-Rosemont, Super Target West Schaumburg ST-835 2621 W Schaumburg Rd Schaumburg
-122.2948,47.3937, USA-Des Moines, Dupont 1100 Station Drive DuPont
-117.26678,33.1037, USA-Carlsbad, Vons-Carlsbad #2065 6951 El Camino Real Carlsbad
-122.35739,48.24195, USA-Stanwood, Fred Meyer-Sumner #665 1201 E Valley Ave Sumner
-122.59399,46.93503, USA-Yelm, Appleton West-Wisconsin Ave. 4339 W Wisconsin Avenue Appleton
-104.79964,38.94201, USA-Colorado Springs, North Academy/Chpl Hill 7650 N Academy Blvd. Colorado Springs
-84.35451,34.0856, USA-Alpharetta, Kroger-Alpharetta #415 12460 Crabapple Rd Alpharetta
-86.79759,33.42189, USA-Vestavia Hills, Montgomery Hwy & Canyon Dr 700 Montgomery Hwy Vestavia Hills
-118.31271,33.72307, USA-San Pedro, Western & 25th 2470 S Western Ave San Pedro
-112.07249,33.44933, USA-Phoenix, Central & Adams (Crown Plaza) 100 North 1st Street Phoenix
-96.64169,32.96668, USA-Garland, Target Georgetown T-1982 1021 W University Georgetown
-77.04396,38.90238, USA-Washington, 19th & K Street 1900 K St NW Washington
-119.0664,35.3544, USA-Bakersfield, Vons-Bakersfield #1969 5700 Stockdale Hwy Bakersfield
-121.89121,38.01191, USA-Pittsburg, Railroad & Leland-Pittsburg 2285 Railroad Avenue Pittsburg
-80.70105,40.07466, USA-Wheeling, Eastridge Mall- Casper 4585 East 2nd St. Casper
-157.8331,21.2795, USA-Honolulu, Outrigger Reef 2169 Kalia Road #102 Honolulu
-117.2515,33.6594, USA-Lake Elsinore, Railroad Canyon Rd. & Canyon HIlls 29991 Canyon Hills Road Lake Elsinore
-96.83916,32.93775, USA-Farmers Branch, Kroger-Flower Mound #456 2709 Cross Timbers Rd Flower Mound
-98.43456,29.35178, USA-San Antonio, Target San Antonio T-771 2810 SW Military Dr San Antonio
-97.67746,30.64877, USA-Georgetown, I-30 & Belt Line 918 N. Beltline Grand Prairie
-115.17279,36.10214, USA-Las Vegas, Santa Fe Station Hotel and Casino 4949 N Rancho Rd Las Vegas
-88.25031,41.7571, USA-Aurora, Barrington-Rte 14 & Lake Cook Road 120 S. Northwest Hwy. Barrington
-121.31975,38.00874, USA-Stockton, Safeway-Stockton #2707 6445 N Pacific Ave Stockton
-111.75325,33.3938, USA-Mesa, Safeway-Mesa #1637 3622 E Southern Ave Mesa
-117.30778,33.09832, USA-Carlsbad, Avenida Encinas & Poinsettia 7130 Avenida Encinas Carlsbad
-104.97405,39.72439, USA-Denver, Safeway-Denver #1614 560 Corona St. Denver
-87.7532,42.04056, USA-Skokie, Dominick's-South Elgin #1921 622 Randall Rd South Elgin
-105.02352,39.5844, USA-Littleton, Santa Fe & Aspen Grove Way 7301 Santa Fe Drive Littleton
-80.12921,40.26634, USA-McMurray, Media-PA 443 East Baltimore Pike Media
-84.404,39.3434, USA-Liberty Township, Lyndhurst-Legacy Vllg Richmond & Ce 24663 Cedar Rd Lyndhurst
-95.46361,29.74059, USA-Houston, Gray & Smith 2101 Smith Street Houston
-90.76348,38.76596, USA-Dardenne Prairie, Hwy. 141 & Gravois 699 Gravois Bluffs Blvd. Fenton
-73.40456,41.12185, USA-Norwalk, Dansk Plaza 56 Westport Ave Norwalk
-84.13142,33.8413, USA-Stone Mountain, Kroger-Stone Mountain #449 1227 Rockbridge Rd SW Stone Mountain
-157.74033,21.39357, USA-Kailua, Kailua Village 539 Kailua Road Kailua
-80.10513,26.8402, USA-Palm Beach, Garden Square Shops 10925 N. Military Trail Palm Beach
-95.56605,29.56762, USA-Missouri City, Albertsons-Plano #4101 200 East FM 544 Murphy
-83.68763,42.25544, USA-Ann Arbor, Kroger-Ann Arbor #688 400 S Maple Ann Arbor
-80.7213,32.1852, USA-Hilton Head Island, Island Crossing 11 Palmetto Bay Rd Hilton Head
-122.07788,37.69598, USA-Castro Valley, Castro Valley-20663 Rustic Dr. 20663 Rustic Drive Castro Valley
-118.39648,34.15761, USA-Valley Village, North Ho 4800 Laurel Canyon Blvd Valley Village
-111.98813,33.59973, USA-Phoenix, Target Paradise Vall Phoenix  T-233 12602 N Paradise Village Pkwy Phoenix
-117.3819,33.97007, USA-Riverside, Vons-Riverside #2659 3520 Riverside Ave Riverside
-73.4749,40.6667, USA-Massapequa, Medford
-89.84075,35.20586, USA-Bartlett, Target Brentwood T-1983 780 Old Hickory Blvd Brentwood
-117.61455,34.13257, USA-Rancho Cucamonga, Vons-Rancho Cucamonga #2147 8778  19th St Rancho Cucamonga
-76.81019,39.40486, USA-Owings Mills, Rivertowne Commons  (UCO) 6171-A Oxon Hill Road Oxon Hill
-118.30933,33.77943, USA-Harbor City, Harbor City 26650 Western Ave Harbor City
-88.12471,41.65128, USA-Romeoville, Kroger-Roscoe #855 4860 Hononegah Rd Roscoe
-120.33135,37.94204, USA-Sonora, Sonora Crossroads-Sonora 133 Old Wards Ferry Road Sonora
-118.3408,34.15004, USA-Burbank, Warner Brothers Studio 4000 Warner Blvd Burbank
-121.48513,38.56812, USA-Sacramento, Safeway-Sacramento & 19th #2684 1800-19th Street Sacramento
-86.32942,39.76368, USA-Avon, Sherman & Albany 1718 Churchman Ave Beachgrove
-74.49931,39.32986, USA-Margate City, Genuardi-Marlton #0633 710 Route 73 S Marlton
-105.14204,39.7619, USA-Wheat Ridge, #13 12751 W 32nd Ave. Wheat Ridge
-122.29522,47.39163, USA-Kent, Downtown Kirkland 116 Lake Street South Kirkland
-71.49662,41.70257, USA-Warwick, Kroger-Aiken #675 1795 Whiskey Rd Aiken
-87.89292,43.0526, USA-Milwaukee, Marquette 1610 W Wisconsin Ave Milwaukee
-122.40804,37.78392, USA-San Francisco, 901 Market St. 901 Market Street San Francisco
-94.08846,33.45814, USA-Texarkana, Kroger-The Woodlands #732 800 Research Forest Drive The Woodlands
-82.6387,27.81712, USA-St Petersburg, 4th St & 50th Ave 4946 4th St.
-119.86958,34.43016, USA-Goleta, Hollister & Storke-Goleta 7030 Marketplace Drive Goleta
-84.40639,33.94463, USA-Marietta, Johnson Ferry & Paper Mill 31 Johnson Ferry Road Marietta
-117.20875,33.1314, USA-San Marcos, San Marcos Blvd. & Rancho Santa Fe 1903 W. San Marcos Blvd. San Marcos
-93.27284,44.77686, USA-Burnsville, Super Target Champlin ST-1831 12260 Business Park Blvd N Champlin
-117.28231,33.9409, USA-Riverside, 2692 Canyon Springs Parkway Riverside
-121.19288,38.69972, USA-Folsom, Oak & American River Canyon-Folso 9580 Oak Avenue Folsom
-118.74375,34.2791, USA-Simi Valley, Simi Valley 2410 Sycamore Drive Simi Valley
-95.50103,29.75017, USA-Houston, Shepherd & Farnham 3821 Farnham Houston
-80.1227,38.4174, USA-Snowshoe, Target Wheeling/Valley Grove T-22 300 Cabela Dr Triadelphia
-83.93712,35.95474, USA-Knoxville, N Cedar Bluff & Park West Blvd 329 N Cedar Bluff Blvd Knoxville
-122.16247,37.71225, USA-San Leandro, Marina @ 880 FWY-San Leandro 1209 Marina Boulevard San Leandro
-97.41531,32.72865, USA-Fort Worth, Beach & Western 6405 N Beach St Fort Worth
-93.37979,44.74367, USA-Savage, Rainbow Foods-Shoreview #68 441 CR-96 Shoreview
-82.69052,28.10047, USA-Palm Harbor, 4940 Ridgemoor Plaza 4940 Ridgemoor Blvd. Palm Harbor
-158.00186,21.47434, USA-Mililani, Mililani Town Center 95-1249 Meheula Parkway Mililani
-76.81197,39.19746, USA-Columbia, Dobbin Center Way 6490 Dobbins Center Way Columbia
-82.13236,33.42986, USA-Fort Gordon, Dwight Eisenhower Hospital Lobby 128 Hospital Road Fort Gordon
-74.23056,39.81441, USA-Forked River, Fort Lee #2 1605 Lemoine Ave. Fort Lee
-116.40998,33.73887, USA-Rancho Mirage, Rancho Mi 71800 HWY 111 Rancho Mirage
-119.17415,46.18453, USA-Kennewick, Columbia Center Mall-Kennewick 619 N Columbia Center Blvd. Kennewick
-121.32864,38.80031, USA-Roseville, Safeway-Roseville #2620 9045 Woodcreek Oaks Roseville
-118.54073,34.3798, USA-Santa Clarita, Newhall 24802-A Orchard Village Road Santa Clarita
-73.97673,40.74357, USA-New York, 33rd Street and 5th Avenue (Old Ban 334 Fifth Ave. New York
-93.14708,45.05626, USA-Shoreview, Super Target Knollwood ST-2189 8900 SR-7 St Louis Park
-117.65785,34.06334, USA-Ontario, Ontario 562 W. Holt Blvd. Ontario
-118.15241,33.86006, USA-Lakewood, Albertsons-Lakewood #6197 3400 S. Street Lakewood
-89.7952,35.15156, USA-Cordova, Dexter & Germantown 1649 North Germantown Parkway Cordova
-118.33055,33.79384, USA-Torrance, Torrance 25348 Crenshaw Blvd. Torrance
-122.65304,47.49621, USA-Port Orchard, Safeway-Port Townsend #538 442 W Sims Way Port Townsend
-71.06437,42.35236, USA-Boston, Cambridge Street 222 Cambridge Street Boston
-78.47336,38.08924, USA-Charlottesville, Charlottesville 1601 University Avenue Charlottesville
-122.07027,37.6004, USA-Union City, Dyer & I-880 32240 Dyer Street Union City
-122.25722,47.45584, USA-Tukwila, Southcenter (B&N) 300 Andover Place W Tukwila
-122.3937,37.77676, USA-San Francisco, King & 4th Street-San Francisco 280 King Street San Francisco
-115.13739,36.10771, USA-Las Vegas, Vons-Las Vegas #2395 1940 Village Center Cir Las Vegas
-96.89227,32.86212, USA-Dallas, Northwest Hwy & Shadybrook 5905 E. Northwest Highway Dallas
-75.16067,39.94917, USA-Philadelphia, 16th & Arch 1600 Arch Street Philadelphia
-112.06516,33.60685, USA-Phoenix, 7th & Thunderbird
-73.49911,41.4764, USA-New Fairfield, New Fairfield 5 Rt 39 New Fairfield
-119.77316,39.19059, USA-Carson City, Pine Cone Rd & Hwy 50-Dayton 12 Pine Cone Rd Dayton
-77.07443,38.96306, USA-Washington, Chevy Chase Circle 5500 Connecticut Avenue Washington
-84.2468,43.7557, USA-Midland, 5655 E Pickard Mt Pleasant
-84.3748,39.35488, USA-West Chester, Kroger-Westerville #847 7345 US Hwy 3 Westerville
-122.33083,47.80078, USA-Edmonds, Fred Meyer-Ellensburg #652 201 South Water Ellensburg
-94.36295,35.35873, USA-Fort Smith, I-540 & Rogers Ave 6203 Rogers Ave Fort Smith
-117.04276,32.54531, USA-San Ysidro, San Ysidr 4201 Camino de la Plaza San Ysidro
-71.55857,43.45901, USA-Tilton, The Borgata 1 Borgata Way Atlantic City
-94.80357,39.76882, USA-St. Joseph, Telegraph & Erb 6070 H Telegraph Road St. Louis
-105.16075,39.81254, USA-Arvada, Albertsons-Arvada #893 14605 W 64th Arvada
-122.54202,45.77159, USA-Battle Ground, QFC-Belfair #101 NE 201 State Route 300 Belfair
-122.79706,45.40335, USA-Tigard, Fred Meyer-Tigard #375 11565 SW Pacific Hwy Tigard
-106.1301,39.5388, USA-Frisco, Intrawest-Copper Resort Entrance 50 Hwy 91 Frisco
-121.93133,37.72991, USA-San Ramon, Alcosta @ Village Pkwy-San Ramon 9150A Alcosta Blvd San Ramon
-73.97344,40.75504, USA-New York, Grand Central Station 107 E 43rd St and Lexington Ave New York
-87.62642,41.86746, USA-Chicago, Piper's Alley 200-230 W North Ave Chicago
-74.65949,40.34986, USA-Princeton, Ramsey 8 West Main Street Ramsey
-112.34368,33.63349, USA-Surprise, Safeway-Sun City West #1520 14505 W Grand Ave Surprise
-123.06837,44.07867, USA-Eugene, Fred Meyer-Eugene #417 3333 W 11th Ave Eugene
-73.19114,40.8544, USA-Smithtown, Southampton-CR39 20 North Highway Southampton
-83.22592,42.13672, USA-Woodhaven, Albert Lea-E M Frontage Rd&Prospect 2221 E Main Frontage Rd. Albert Lea
-118.05523,33.99883, USA-Whitter, Whittier 5403 Norwalk Blvd Whitter
-73.91687,41.62704, USA-Poughkeepsie, Arlington Square-Route 44 712 Duchess Tpke Poughkeepsie
-122.23219,37.48395, USA-Redwood City, Redwood City 1045 El Camino Real Redwood City
-90.14632,32.39813, USA-Jackson, I 55 & Northside 1220 E Northside Dr Jackson
-122.38863,37.78942, USA-San Francisco, Hills Plaza 2 Harrison Street San Francisco
-74.3261,40.82164, USA-Roseland, Secaucus
-118.49924,34.01846, USA-Santa Monica, Third Street (B&N) 308 Wilshire Blvd. Santa Monica
-80.31982,25.68824, USA-Miami, Greenery Mall 7708 North Kendall Drive Miami
-78.86585,35.73943, USA-Apex, Ingles-Arden #130 301 Long Shoals Rd Arden
-95.14072,29.59093, USA-Houston, Randalls-Houston #1012 5219 FM 1960 W & Champions F Houston
-74.48727,40.51393, USA-Somerset, Cheesequake Travel Plaza Garden State Parkway Mile Post 124 South Amboy
